date,usdinr
2010-08-14,46.709999084472656
2010-08-15,46.709999084472656
2010-08-16,46.62799835205078
2010-08-17,46.68299865722656
2010-08-18,46.608001708984375
2010-08-19,46.53799819946289
2010-08-20,46.358001708984375
2010-08-21,46.358001708984375
2010-08-22,46.358001708984375
2010-08-23,46.608001708984375
2010-08-24,46.5629997253418
2010-08-25,46.858001708984375
2010-08-26,46.87300109863281
2010-08-27,46.78799819946289
2010-08-28,46.78799819946289
2010-08-29,46.78799819946289
2010-08-30,46.803001403808594
2010-08-31,46.87300109863281
2010-09-01,47.02799987792969
2010-09-02,46.650001525878906
2010-09-03,46.599998474121094
2010-09-04,46.599998474121094
2010-09-05,46.599998474121094
2010-09-06,46.577999114990234
2010-09-07,46.51300048828125
2010-09-08,46.65999984741211
2010-09-09,46.518001556396484
2010-09-10,46.303001403808594
2010-09-11,46.303001403808594
2010-09-12,46.303001403808594
2010-09-13,46.28300094604492
2010-09-14,46.22999954223633
2010-09-15,46.13999938964844
2010-09-16,46.20000076293945
2010-09-17,46.099998474121094
2010-09-18,46.099998474121094
2010-09-19,46.099998474121094
2010-09-20,45.87799835205078
2010-09-21,45.619998931884766
2010-09-22,45.58000183105469
2010-09-23,45.55799865722656
2010-09-24,45.45000076293945
2010-09-25,45.45000076293945
2010-09-26,45.45000076293945
2010-09-27,45.2400016784668
2010-09-28,44.93000030517578
2010-09-29,45.04999923706055
2010-09-30,44.689998626708984
2010-10-01,44.5629997253418
2010-10-02,44.5629997253418
2010-10-03,44.5629997253418
2010-10-04,44.41299819946289
2010-10-05,44.45000076293945
2010-10-06,44.400001525878906
2010-10-07,44.189998626708984
2010-10-08,44.20000076293945
2010-10-09,44.20000076293945
2010-10-10,44.20000076293945
2010-10-11,44.40800094604492
2010-10-12,44.36000061035156
2010-10-13,44.5
2010-10-14,44.34000015258789
2010-10-15,44.06800079345703
2010-10-16,44.06800079345703
2010-10-17,44.06800079345703
2010-10-18,44.15800094604492
2010-10-19,44.16999816894531
2010-10-20,44.33000183105469
2010-10-21,44.20000076293945
2010-10-22,44.20000076293945
2010-10-23,44.20000076293945
2010-10-24,44.20000076293945
2010-10-25,44.52799987792969
2010-10-26,44.25
2010-10-27,44.400001525878906
2010-10-28,44.41999816894531
2010-10-29,44.41999816894531
2010-10-30,44.41999816894531
2010-10-31,44.41999816894531
2010-11-01,44.448001861572266
2010-11-02,44.34000015258789
2010-11-03,44.20000076293945
2010-11-04,44.25
2010-11-05,44.01300048828125
2010-11-06,44.01300048828125
2010-11-07,44.01300048828125
2010-11-08,43.900001525878906
2010-11-09,44.29999923706055
2010-11-10,44.189998626708984
2010-11-11,44.2599983215332
2010-11-12,44.2400016784668
2010-11-13,44.2400016784668
2010-11-14,44.2400016784668
2010-11-15,44.77799987792969
2010-11-16,45.11000061035156
2010-11-17,45.189998626708984
2010-11-18,45.108001708984375
2010-11-19,45.150001525878906
2010-11-20,45.150001525878906
2010-11-21,45.150001525878906
2010-11-22,45.26300048828125
2010-11-23,45.29999923706055
2010-11-24,45.540000915527344
2010-11-25,45.5099983215332
2010-11-26,45.55799865722656
2010-11-27,45.55799865722656
2010-11-28,45.55799865722656
2010-11-29,45.709999084472656
2010-11-30,45.79999923706055
2010-12-01,45.77000045776367
2010-12-02,45.22999954223633
2010-12-03,45.130001068115234
2010-12-04,45.130001068115234
2010-12-05,45.130001068115234
2010-12-06,44.91299819946289
2010-12-07,44.810001373291016
2010-12-08,44.5
2010-12-09,45.0
2010-12-10,45.04999923706055
2010-12-11,45.04999923706055
2010-12-12,45.04999923706055
2010-12-13,44.95000076293945
2010-12-14,44.90999984741211
2010-12-15,44.90999984741211
2010-12-16,45.25
2010-12-17,45.25
2010-12-18,45.25
2010-12-19,45.25
2010-12-20,45.167999267578125
2010-12-21,45.2599983215332
2010-12-22,45.18000030517578
2010-12-23,44.95000076293945
2010-12-24,45.060001373291016
2010-12-25,45.060001373291016
2010-12-26,45.060001373291016
2010-12-27,45.0099983215332
2010-12-28,45.099998474121094
2010-12-29,44.95000076293945
2010-12-30,44.91999816894531
2010-12-31,44.810001373291016
2011-01-01,44.810001373291016
2011-01-02,44.810001373291016
2011-01-03,44.81800079345703
2011-01-04,44.61000061035156
2011-01-05,44.900001525878906
2011-01-06,45.209999084472656
2011-01-07,45.18000030517578
2011-01-08,45.18000030517578
2011-01-09,45.18000030517578
2011-01-10,45.358001708984375
2011-01-11,45.310001373291016
2011-01-12,45.097999572753906
2011-01-13,44.90999984741211
2011-01-14,44.959999084472656
2011-01-15,44.959999084472656
2011-01-16,44.959999084472656
2011-01-17,45.417999267578125
2011-01-18,45.439998626708984
2011-01-19,45.31999969482422
2011-01-20,45.29999923706055
2011-01-21,45.77799987792969
2011-01-22,45.77799987792969
2011-01-23,45.77799987792969
2011-01-24,45.5880012512207
2011-01-25,45.45000076293945
2011-01-26,45.61000061035156
2011-01-27,45.45000076293945
2011-01-28,45.6879997253418
2011-01-29,45.6879997253418
2011-01-30,45.6879997253418
2011-01-31,45.8380012512207
2011-02-01,45.79999923706055
2011-02-02,45.40999984741211
2011-02-03,45.45000076293945
2011-02-04,45.560001373291016
2011-02-05,45.560001373291016
2011-02-06,45.560001373291016
2011-02-07,45.608001708984375
2011-02-08,45.310001373291016
2011-02-09,45.150001525878906
2011-02-10,45.349998474121094
2011-02-11,45.630001068115234
2011-02-12,45.630001068115234
2011-02-13,45.630001068115234
2011-02-14,45.608001708984375
2011-02-15,45.349998474121094
2011-02-16,45.40999984741211
2011-02-17,45.310001373291016
2011-02-18,45.209999084472656
2011-02-19,45.209999084472656
2011-02-20,45.209999084472656
2011-02-21,45.108001708984375
2011-02-22,44.917999267578125
2011-02-23,45.150001525878906
2011-02-24,45.04999923706055
2011-02-25,45.400001525878906
2011-02-26,45.400001525878906
2011-02-27,45.400001525878906
2011-02-28,45.25
2011-03-01,45.099998474121094
2011-03-02,44.83000183105469
2011-03-03,44.810001373291016
2011-03-04,44.849998474121094
2011-03-05,44.849998474121094
2011-03-06,44.849998474121094
2011-03-07,44.90299987792969
2011-03-08,44.970001220703125
2011-03-09,44.900001525878906
2011-03-10,44.869998931884766
2011-03-11,45.11000061035156
2011-03-12,45.11000061035156
2011-03-13,45.11000061035156
2011-03-14,45.237998962402344
2011-03-15,44.95000076293945
2011-03-16,45.15999984741211
2011-03-17,45.02000045776367
2011-03-18,45.04999923706055
2011-03-19,45.04999923706055
2011-03-20,45.04999923706055
2011-03-21,44.99800109863281
2011-03-22,44.90999984741211
2011-03-23,44.849998474121094
2011-03-24,44.75
2011-03-25,44.599998474121094
2011-03-26,44.599998474121094
2011-03-27,44.599998474121094
2011-03-28,44.69300079345703
2011-03-29,44.70000076293945
2011-03-30,44.65999984741211
2011-03-31,44.61000061035156
2011-04-01,44.45000076293945
2011-04-02,44.45000076293945
2011-04-03,44.45000076293945
2011-04-04,44.448001861572266
2011-04-05,44.31800079345703
2011-04-06,44.29999923706055
2011-04-07,44.04999923706055
2011-04-08,44.099998474121094
2011-04-09,44.099998474121094
2011-04-10,44.099998474121094
2011-04-11,44.0629997253418
2011-04-12,44.2599983215332
2011-04-13,44.1879997253418
2011-04-14,44.41999816894531
2011-04-15,44.41999816894531
2011-04-16,44.41999816894531
2011-04-17,44.41999816894531
2011-04-18,44.27299880981445
2011-04-19,44.36000061035156
2011-04-20,44.40999984741211
2011-04-21,44.2599983215332
2011-04-22,44.2599983215332
2011-04-23,44.2599983215332
2011-04-24,44.2599983215332
2011-04-25,44.268001556396484
2011-04-26,44.40999984741211
2011-04-27,44.40999984741211
2011-04-28,44.33000183105469
2011-04-29,44.29999923706055
2011-04-30,44.29999923706055
2011-05-01,44.29999923706055
2011-05-02,44.24800109863281
2011-05-03,44.220001220703125
2011-05-04,44.40999984741211
2011-05-05,44.31999969482422
2011-05-06,44.70000076293945
2011-05-07,44.70000076293945
2011-05-08,44.70000076293945
2011-05-09,44.722999572753906
2011-05-10,44.61000061035156
2011-05-11,44.61000061035156
2011-05-12,44.58000183105469
2011-05-13,44.709999084472656
2011-05-14,44.709999084472656
2011-05-15,44.709999084472656
2011-05-16,44.858001708984375
2011-05-17,44.959999084472656
2011-05-18,45.0099983215332
2011-05-19,44.959999084472656
2011-05-20,44.849998474121094
2011-05-21,44.849998474121094
2011-05-22,44.849998474121094
2011-05-23,44.99300003051758
2011-05-24,45.150001525878906
2011-05-25,45.15999984741211
2011-05-26,45.22999954223633
2011-05-27,45.189998626708984
2011-05-28,45.189998626708984
2011-05-29,45.189998626708984
2011-05-30,45.17300033569336
2011-05-31,45.08300018310547
2011-06-01,44.959999084472656
2011-06-02,44.7599983215332
2011-06-03,44.7599983215332
2011-06-04,44.7599983215332
2011-06-05,44.7599983215332
2011-06-06,44.823001861572266
2011-06-07,44.66999816894531
2011-06-08,44.61000061035156
2011-06-09,44.65999984741211
2011-06-10,44.599998474121094
2011-06-11,44.599998474121094
2011-06-12,44.599998474121094
2011-06-13,44.722999572753906
2011-06-14,44.79999923706055
2011-06-15,44.73899841308594
2011-06-16,44.709999084472656
2011-06-17,44.79999923706055
2011-06-18,44.79999923706055
2011-06-19,44.79999923706055
2011-06-20,44.76300048828125
2011-06-21,44.869998931884766
2011-06-22,44.7599983215332
2011-06-23,44.75
2011-06-24,44.849998474121094
2011-06-25,44.849998474121094
2011-06-26,44.849998474121094
2011-06-27,44.987998962402344
2011-06-28,44.95000076293945
2011-06-29,44.939998626708984
2011-06-30,44.7599983215332
2011-07-01,44.59299850463867
2011-07-02,44.59299850463867
2011-07-03,44.59299850463867
2011-07-04,44.62300109863281
2011-07-05,44.41999816894531
2011-07-06,44.34000015258789
2011-07-07,44.33000183105469
2011-07-08,44.33000183105469
2011-07-09,44.33000183105469
2011-07-10,44.33000183105469
2011-07-11,44.41299819946289
2011-07-12,44.349998474121094
2011-07-13,44.560001373291016
2011-07-14,44.45000076293945
2011-07-15,44.400001525878906
2011-07-16,44.400001525878906
2011-07-17,44.400001525878906
2011-07-18,44.507999420166016
2011-07-19,44.5
2011-07-20,44.369998931884766
2011-07-21,44.369998931884766
2011-07-22,44.29999923706055
2011-07-23,44.29999923706055
2011-07-24,44.29999923706055
2011-07-25,44.34299850463867
2011-07-26,44.310001373291016
2011-07-27,44.04999923706055
2011-07-28,44.029998779296875
2011-07-29,44.0099983215332
2011-07-30,44.0099983215332
2011-07-31,44.0099983215332
2011-08-01,44.202999114990234
2011-08-02,44.0629997253418
2011-08-03,44.26300048828125
2011-08-04,44.3129997253418
2011-08-05,44.5629997253418
2011-08-06,44.5629997253418
2011-08-07,44.5629997253418
2011-08-08,44.733001708984375
2011-08-09,45.00299835205078
2011-08-10,45.202999114990234
2011-08-11,45.24800109863281
2011-08-12,45.292999267578125
2011-08-13,45.292999267578125
2011-08-14,45.292999267578125
2011-08-15,45.393001556396484
2011-08-16,45.233001708984375
2011-08-17,45.25299835205078
2011-08-18,45.303001403808594
2011-08-19,45.709999084472656
2011-08-20,45.709999084472656
2011-08-21,45.709999084472656
2011-08-22,45.66299819946289
2011-08-23,45.61000061035156
2011-08-24,45.540000915527344
2011-08-25,45.939998626708984
2011-08-26,46.0099983215332
2011-08-27,46.0099983215332
2011-08-28,46.0099983215332
2011-08-29,46.15299987792969
2011-08-30,45.849998474121094
2011-08-31,45.939998626708984
2011-09-01,45.7400016784668
2011-09-02,45.70000076293945
2011-09-03,45.70000076293945
2011-09-04,45.70000076293945
2011-09-05,45.737998962402344
2011-09-06,45.98400115966797
2011-09-07,46.040000915527344
2011-09-08,46.040000915527344
2011-09-09,46.130001068115234
2011-09-10,46.130001068115234
2011-09-11,46.130001068115234
2011-09-12,46.643001556396484
2011-09-13,47.15999984741211
2011-09-14,47.459999084472656
2011-09-15,47.560001373291016
2011-09-16,47.5
2011-09-17,47.5
2011-09-18,47.5
2011-09-19,47.16999816894531
2011-09-20,47.722999572753906
2011-09-21,47.90999984741211
2011-09-22,48.209999084472656
2011-09-23,49.472999572753906
2011-09-24,49.472999572753906
2011-09-25,49.472999572753906
2011-09-26,49.34299850463867
2011-09-27,49.400001525878906
2011-09-28,48.810001373291016
2011-09-29,48.75
2011-09-30,48.86000061035156
2011-10-01,48.86000061035156
2011-10-02,48.86000061035156
2011-10-03,49.04999923706055
2011-10-04,49.099998474121094
2011-10-05,49.303001403808594
2011-10-06,49.150001525878906
2011-10-07,49.040000915527344
2011-10-08,49.040000915527344
2011-10-09,49.040000915527344
2011-10-10,48.893001556396484
2011-10-11,48.8129997253418
2011-10-12,49.237998962402344
2011-10-13,48.90999984741211
2011-10-14,49.20000076293945
2011-10-15,49.20000076293945
2011-10-16,49.20000076293945
2011-10-17,48.893001556396484
2011-10-18,48.900001525878906
2011-10-19,49.2400016784668
2011-10-20,49.0099983215332
2011-10-21,49.86000061035156
2011-10-22,49.86000061035156
2011-10-23,49.86000061035156
2011-10-24,49.823001861572266
2011-10-25,49.54999923706055
2011-10-26,49.40999984741211
2011-10-27,49.36000061035156
2011-10-28,49.790000915527344
2011-10-29,49.790000915527344
2011-10-30,49.790000915527344
2011-10-31,48.62799835205078
2011-11-01,48.67300033569336
2011-11-02,49.257999420166016
2011-11-03,49.12300109863281
2011-11-04,49.04800033569336
2011-11-05,49.04800033569336
2011-11-06,49.04800033569336
2011-11-07,48.99300003051758
2011-11-08,48.90999984741211
2011-11-09,49.310001373291016
2011-11-10,50.04999923706055
2011-11-11,49.959999084472656
2011-11-12,49.959999084472656
2011-11-13,49.959999084472656
2011-11-14,50.03300094604492
2011-11-15,50.36800003051758
2011-11-16,50.62300109863281
2011-11-17,50.702999114990234
2011-11-18,50.948001861572266
2011-11-19,50.948001861572266
2011-11-20,50.948001861572266
2011-11-21,51.22800064086914
2011-11-22,52.05799865722656
2011-11-23,52.483001708984375
2011-11-24,52.257999420166016
2011-11-25,52.0629997253418
2011-11-26,52.0629997253418
2011-11-27,52.0629997253418
2011-11-28,52.22800064086914
2011-11-29,51.94300079345703
2011-11-30,51.90299987792969
2011-12-01,51.72999954223633
2011-12-02,51.29999923706055
2011-12-03,51.29999923706055
2011-12-04,51.29999923706055
2011-12-05,51.10300064086914
2011-12-06,51.20000076293945
2011-12-07,51.20000076293945
2011-12-08,51.599998474121094
2011-12-09,51.70000076293945
2011-12-10,51.70000076293945
2011-12-11,51.70000076293945
2011-12-12,51.86800003051758
2011-12-13,52.650001525878906
2011-12-14,53.099998474121094
2011-12-15,53.709999084472656
2011-12-16,53.209999084472656
2011-12-17,53.209999084472656
2011-12-18,53.209999084472656
2011-12-19,52.49300003051758
2011-12-20,52.70000076293945
2011-12-21,52.709999084472656
2011-12-22,52.393001556396484
2011-12-23,52.5099983215332
2011-12-24,52.5099983215332
2011-12-25,52.5099983215332
2011-12-26,52.78300094604492
2011-12-27,52.70000076293945
2011-12-28,52.849998474121094
2011-12-29,52.86000061035156
2011-12-30,53.0
2011-12-31,53.0
2012-01-01,53.0
2012-01-02,53.007999420166016
2012-01-03,53.29800033569336
2012-01-04,53.04999923706055
2012-01-05,52.849998474121094
2012-01-06,52.7599983215332
2012-01-07,52.7599983215332
2012-01-08,52.7599983215332
2012-01-09,52.67300033569336
2012-01-10,52.380001068115234
2012-01-11,51.599998474121094
2012-01-12,51.75
2012-01-13,51.45000076293945
2012-01-14,51.45000076293945
2012-01-15,51.45000076293945
2012-01-16,51.43299865722656
2012-01-17,51.380001068115234
2012-01-18,50.650001525878906
2012-01-19,50.36000061035156
2012-01-20,50.303001403808594
2012-01-21,50.303001403808594
2012-01-22,50.303001403808594
2012-01-23,50.222999572753906
2012-01-24,49.84000015258789
2012-01-25,50.0
2012-01-26,50.0
2012-01-27,52.49300003051758
2012-01-28,52.49300003051758
2012-01-29,52.49300003051758
2012-01-30,49.38800048828125
2012-01-31,52.49300003051758
2012-02-01,49.5
2012-02-02,49.0099983215332
2012-02-03,49.0
2012-02-04,49.0
2012-02-05,49.0
2012-02-06,48.65299987792969
2012-02-07,49.053001403808594
2012-02-08,49.042999267578125
2012-02-09,49.14799880981445
2012-02-10,49.487998962402344
2012-02-11,49.487998962402344
2012-02-12,49.487998962402344
2012-02-13,49.35300064086914
2012-02-14,49.1879997253418
2012-02-15,49.358001708984375
2012-02-16,49.28300094604492
2012-02-17,49.28300094604492
2012-02-18,49.28300094604492
2012-02-19,49.28300094604492
2012-02-20,49.31800079345703
2012-02-21,49.14799880981445
2012-02-22,49.303001403808594
2012-02-23,49.21799850463867
2012-02-24,49.09299850463867
2012-02-25,49.09299850463867
2012-02-26,49.09299850463867
2012-02-27,49.007999420166016
2012-02-28,49.17300033569336
2012-02-29,49.06800079345703
2012-03-01,49.00299835205078
2012-03-02,49.198001861572266
2012-03-03,49.198001861572266
2012-03-04,49.198001861572266
2012-03-05,49.518001556396484
2012-03-06,49.83300018310547
2012-03-07,50.358001708984375
2012-03-08,50.27799987792969
2012-03-09,50.073001861572266
2012-03-10,50.073001861572266
2012-03-11,50.073001861572266
2012-03-12,49.75299835205078
2012-03-13,49.96799850463867
2012-03-14,49.83000183105469
2012-03-15,49.90800094604492
2012-03-16,50.37799835205078
2012-03-17,50.37799835205078
2012-03-18,50.37799835205078
2012-03-19,50.132999420166016
2012-03-20,50.22800064086914
2012-03-21,50.38800048828125
2012-03-22,50.62799835205078
2012-03-23,51.119998931884766
2012-03-24,51.119998931884766
2012-03-25,51.119998931884766
2012-03-26,51.167999267578125
2012-03-27,51.02299880981445
2012-03-28,50.678001403808594
2012-03-29,50.77299880981445
2012-03-30,51.3380012512207
2012-03-31,51.3380012512207
2012-04-01,51.3380012512207
2012-04-02,50.86800003051758
2012-04-03,50.86800003051758
2012-04-04,50.25
2012-04-05,51.108001708984375
2012-04-06,51.03300094604492
2012-04-07,51.03300094604492
2012-04-08,51.03300094604492
2012-04-09,51.03300094604492
2012-04-10,51.04999923706055
2012-04-11,51.472999572753906
2012-04-12,51.45800018310547
2012-04-13,51.22800064086914
2012-04-14,51.22800064086914
2012-04-15,51.22800064086914
2012-04-16,51.542999267578125
2012-04-17,51.667999267578125
2012-04-18,51.46799850463867
2012-04-19,51.78799819946289
2012-04-20,52.13800048828125
2012-04-21,52.13800048828125
2012-04-22,52.13800048828125
2012-04-23,52.06800079345703
2012-04-24,52.49800109863281
2012-04-25,52.67300033569336
2012-04-26,52.53799819946289
2012-04-27,52.40299987792969
2012-04-28,52.40299987792969
2012-04-29,52.40299987792969
2012-04-30,52.53799819946289
2012-05-01,52.65800094604492
2012-05-02,52.529998779296875
2012-05-03,52.95800018310547
2012-05-04,53.40800094604492
2012-05-05,53.40800094604492
2012-05-06,53.40800094604492
2012-05-07,53.46799850463867
2012-05-08,52.90299987792969
2012-05-09,53.11800003051758
2012-05-10,53.81800079345703
2012-05-11,53.25299835205078
2012-05-12,53.25299835205078
2012-05-13,53.25299835205078
2012-05-14,53.62799835205078
2012-05-15,53.95800018310547
2012-05-16,53.78799819946289
2012-05-17,54.487998962402344
2012-05-18,54.46799850463867
2012-05-19,54.46799850463867
2012-05-20,54.46799850463867
2012-05-21,54.417999267578125
2012-05-22,55.02799987792969
2012-05-23,55.38800048828125
2012-05-24,55.99300003051758
2012-05-25,55.560001373291016
2012-05-26,55.560001373291016
2012-05-27,55.560001373291016
2012-05-28,55.36800003051758
2012-05-29,55.36800003051758
2012-05-30,55.667999267578125
2012-05-31,56.22800064086914
2012-06-01,56.077999114990234
2012-06-02,56.077999114990234
2012-06-03,56.077999114990234
2012-06-04,55.53799819946289
2012-06-05,55.64799880981445
2012-06-06,55.63800048828125
2012-06-07,55.358001708984375
2012-06-08,54.9379997253418
2012-06-09,54.9379997253418
2012-06-10,54.9379997253418
2012-06-11,55.417999267578125
2012-06-12,55.65800094604492
2012-06-13,55.79800033569336
2012-06-14,55.678001403808594
2012-06-15,55.79800033569336
2012-06-16,55.79800033569336
2012-06-17,55.79800033569336
2012-06-18,55.38800048828125
2012-06-19,55.90299987792969
2012-06-20,55.948001861572266
2012-06-21,56.14799880981445
2012-06-22,56.29800033569336
2012-06-23,56.29800033569336
2012-06-24,56.29800033569336
2012-06-25,57.11800003051758
2012-06-26,57.007999420166016
2012-06-27,57.007999420166016
2012-06-28,56.849998474121094
2012-06-29,56.79800033569336
2012-06-30,56.79800033569336
2012-07-01,56.79800033569336
2012-07-02,55.50299835205078
2012-07-03,55.428001403808594
2012-07-04,54.358001708984375
2012-07-05,54.47800064086914
2012-07-06,54.9379997253418
2012-07-07,54.9379997253418
2012-07-08,54.9379997253418
2012-07-09,55.40299987792969
2012-07-10,55.84299850463867
2012-07-11,55.38800048828125
2012-07-12,55.61800003051758
2012-07-13,55.928001403808594
2012-07-14,55.928001403808594
2012-07-15,55.928001403808594
2012-07-16,55.13800048828125
2012-07-17,55.04800033569336
2012-07-18,55.097999572753906
2012-07-19,55.3129997253418
2012-07-20,55.11800003051758
2012-07-21,55.11800003051758
2012-07-22,55.11800003051758
2012-07-23,55.31800079345703
2012-07-24,55.9630012512207
2012-07-25,56.108001708984375
2012-07-26,56.15800094604492
2012-07-27,55.518001556396484
2012-07-28,55.518001556396484
2012-07-29,55.518001556396484
2012-07-30,55.24800109863281
2012-07-31,55.42300033569336
2012-08-01,55.64799880981445
