date,close_usd,high_usd,low_usd,open_usd,volume,usdinr,open_inr,high_inr,low_inr,close_inr,daily_return,price_range_inr,commodity,ticker,unit,sector
2010-02-11,3.129499912261963,3.1364998817443848,3.0164999961853027,3.0455000400543213,268,46.400001525878906,311.54,320.85,308.57,320.13,0.04854082735580234,12.28000000000003,Copper,HG=F,₹/kg,Industrial metal
2010-02-12,3.0789999961853027,3.0789999961853027,3.0789999961853027,3.0789999961853027,111,46.400001525878906,314.96,314.96,314.96,314.96,-0.016149689188767136,0.0,Copper,HG=F,₹/kg,Industrial metal
2010-02-16,3.2184998989105225,3.2184998989105225,3.0989999771118164,3.2184998989105225,83,45.97999954223633,326.25,326.25,314.14,326.25,0.03584582169164352,12.110000000000014,Copper,HG=F,₹/kg,Industrial metal
2010-02-17,3.2385001182556152,3.2385001182556152,3.2385001182556152,3.2385001182556152,369,46.007999420166016,328.48,328.48,328.48,328.48,0.006835249042145719,0.0,Copper,HG=F,₹/kg,Industrial metal
2010-02-18,3.2850000858306885,3.302000045776367,3.2720000743865967,3.2720000743865967,228,46.13999938964844,332.83,335.88,332.83,334.15,0.017261324890404106,3.0500000000000114,Copper,HG=F,₹/kg,Industrial metal
2010-02-19,3.3570001125335693,3.057499885559082,3.057499885559082,3.057499885559082,350,46.18000030517578,311.28,311.28,311.28,341.77,0.022804129881789592,0.0,Copper,HG=F,₹/kg,Industrial metal
2010-02-22,3.30649995803833,3.3369998931884766,3.2880001068115234,3.325000047683716,227,46.09999847412109,337.93,339.15,334.17,336.05,-0.0167364016736401,4.979999999999961,Copper,HG=F,₹/kg,Industrial metal
2010-02-23,3.2139999866485596,3.2750000953674316,3.2100000381469727,3.2750000953674316,93,46.26800155639648,334.06,334.06,327.43,327.84,-0.02443088826067563,6.6299999999999955,Copper,HG=F,₹/kg,Industrial metal
2010-02-24,3.2355000972747803,3.2355000972747803,3.2355000972747803,3.2355000972747803,27270,46.28799819946289,330.17,330.17,330.17,330.17,0.007107125427037619,0.0,Copper,HG=F,₹/kg,Industrial metal
2010-02-25,3.192500114440918,3.2690000534057617,3.1505000591278076,3.2260000705718994,15381,46.29999923706055,329.29,333.68,321.58,325.87,-0.013023593906169584,12.100000000000023,Copper,HG=F,₹/kg,Industrial metal
2010-02-26,3.2685000896453857,3.2795000076293945,3.188499927520752,3.2100000381469727,3669,45.900001525878906,324.83,331.86,322.65,330.75,0.01497529689753585,9.210000000000036,Copper,HG=F,₹/kg,Industrial metal
2010-03-01,3.3329999446868896,3.4665000438690186,3.308000087738037,3.3589999675750732,1923,46.0,340.64,351.55,335.47,338.01,0.0219501133786848,16.079999999999984,Copper,HG=F,₹/kg,Industrial metal
2010-03-02,3.3954999446868896,3.3980000019073486,3.2774999141693115,3.3289999961853027,1337,46.02799987792969,337.81,344.81,332.58,344.56,0.01937812490754709,12.230000000000018,Copper,HG=F,₹/kg,Industrial metal
2010-03-03,3.4189999103546143,3.4535000324249268,3.3364999294281006,3.384000062942505,969,45.54999923706055,339.82,346.8,335.05,343.34,-0.0035407476201533283,11.75,Copper,HG=F,₹/kg,Industrial metal
2010-03-04,3.3605000972747803,3.4170000553131104,3.3345000743865967,3.4100000858306885,1560,45.66999816894531,343.34,344.04,335.73,338.35,-0.014533698374788684,8.310000000000002,Copper,HG=F,₹/kg,Industrial metal
2010-03-05,3.4024999141693115,3.440000057220459,3.3580000400543213,3.4024999141693115,321,45.45000076293945,340.93,344.69,336.47,340.93,0.007625240135953781,8.21999999999997,Copper,HG=F,₹/kg,Industrial metal
2010-03-08,3.3965001106262207,3.44950008392334,3.380000114440918,3.4175000190734863,272,45.400001525878906,342.06,345.26,338.3,339.95,-0.002874490364590976,6.9599999999999795,Copper,HG=F,₹/kg,Industrial metal
2010-03-09,3.3980000019073486,3.4030001163482666,3.3450000286102295,3.390000104904175,591,45.54999923706055,340.43,341.73,335.91,341.23,0.0037652595969996927,5.819999999999993,Copper,HG=F,₹/kg,Industrial metal
2010-03-10,3.3550000190734863,3.429500102996826,3.3399999141693115,3.4110000133514404,320,45.310001373291016,340.73,342.58,333.64,335.14,-0.017847199835887895,8.939999999999998,Copper,HG=F,₹/kg,Industrial metal
2010-03-11,3.365999937057495,3.378499984741211,3.3269999027252197,3.359999895095825,332,45.45000076293945,336.67,338.53,333.37,337.27,0.006355552903264394,5.159999999999968,Copper,HG=F,₹/kg,Industrial metal
2010-03-12,3.369499921798706,3.384999990463257,3.3559999465942383,3.3559999465942383,584,45.49800109863281,336.63,339.54,336.63,337.98,0.0021051383164825133,2.910000000000025,Copper,HG=F,₹/kg,Industrial metal
2010-03-15,3.306999921798706,3.3499999046325684,3.2850000858306885,3.3499999046325684,492,45.55799865722656,336.47,336.47,329.94,332.15,-0.01724954139298196,6.53000000000003,Copper,HG=F,₹/kg,Industrial metal
