date,close_usd,high_usd,low_usd,open_usd,volume,usdinr,open_inr,high_inr,low_inr,close_inr,daily_return,price_range_inr,commodity,ticker,unit,sector
2010-03-30,17.31599998474121,17.31599998474121,17.31599998474121,17.31599998474121,94,44.93999862670898,25019.06,25019.06,25019.06,25019.06,-0.00016624559109501558,0.0,Silver,SI=F,₹/kg,Precious Metal
2010-03-31,17.511999130249023,17.511999130249023,17.511999130249023,17.511999130249023,24,44.79999923706055,25223.43,25223.43,25223.43,25223.43,0.008168572280493391,0.0,Silver,SI=F,₹/kg,Precious Metal
2010-04-01,17.875999450683594,17.94499969482422,17.559999465942383,17.875999450683594,17,44.59999847412109,25632.77,25731.71,25179.65,25632.77,0.01622856209484591,552.0599999999977,Silver,SI=F,₹/kg,Precious Metal
2010-04-05,18.104000091552734,18.104000091552734,18.104000091552734,18.104000091552734,11,44.36000061035156,25820.02,25820.02,25820.02,25820.02,0.007305102023698495,0.0,Silver,SI=F,₹/kg,Precious Metal
2010-04-06,17.91699981689453,17.91699981689453,17.91699981689453,17.91699981689453,19,44.34000015258789,25541.79,25541.79,25541.79,25541.79,-0.010775746881683257,0.0,Silver,SI=F,₹/kg,Precious Metal
2010-04-07,18.184999465942383,18.21500015258789,18.170000076293945,18.184999465942383,52,44.400001525878906,25958.93,26001.75,25937.51,25958.93,0.016331666652963595,64.2400000000016,Silver,SI=F,₹/kg,Precious Metal
2010-04-08,18.115999221801758,18.115999221801758,18.115999221801758,18.115999221801758,44,44.34000015258789,25825.48,25825.48,25825.48,25825.48,-0.00514081281470391,0.0,Silver,SI=F,₹/kg,Precious Metal
2010-04-09,18.34000015258789,18.34000015258789,18.34000015258789,18.34000015258789,49,44.119998931884766,26015.09,26015.09,26015.09,26015.09,0.007341973895548248,0.0,Silver,SI=F,₹/kg,Precious Metal
2010-04-12,18.402999877929688,18.549999237060547,18.21500015258789,18.402999877929688,19,44.34000015258789,26234.62,26444.17,25966.61,26234.62,0.008438563925783127,477.5599999999977,Silver,SI=F,₹/kg,Precious Metal
2010-04-13,18.238000869750977,18.238000869750977,18.238000869750977,18.238000869750977,13,44.57799911499024,26138.96,26138.96,26138.96,26138.96,-0.003646326876470818,0.0,Silver,SI=F,₹/kg,Precious Metal
2010-04-14,18.40399932861328,18.40399932861328,18.40399932861328,18.40399932861328,4,44.209999084472656,26159.12,26159.12,26159.12,26159.12,0.0007712625138873719,0.0,Silver,SI=F,₹/kg,Precious Metal
2010-04-15,18.423999786376953,18.423999786376953,18.423999786376953,18.423999786376953,2,44.290000915527344,26234.94,26234.94,26234.94,26234.94,0.002898415543030497,0.0,Silver,SI=F,₹/kg,Precious Metal
2010-04-16,17.66900062561035,17.66900062561035,17.66900062561035,17.66900062561035,3,44.31800079345703,25175.76,25175.76,25175.76,25175.76,-0.0403728767818794,0.0,Silver,SI=F,₹/kg,Precious Metal
2010-04-19,17.725000381469727,17.725000381469727,17.725000381469727,17.725000381469727,3,44.72800064086914,25489.2,25489.2,25489.2,25489.2,0.012450071020696285,0.0,Silver,SI=F,₹/kg,Precious Metal
2010-04-20,17.815000534057617,17.815000534057617,17.815000534057617,17.815000534057617,1,44.38999938964844,25425.03,25425.03,25425.03,25425.03,-0.0025175368391319175,0.0,Silver,SI=F,₹/kg,Precious Metal
2010-04-21,18.072999954223633,18.072999954223633,17.889999389648438,18.072999954223633,1,44.400001525878906,25799.05,25799.05,25537.82,25799.05,0.01471070043968492,261.22999999999956,Silver,SI=F,₹/kg,Precious Metal
2010-04-22,18.006000518798828,18.006000518798828,18.006000518798828,18.006000518798828,2,44.43999862670898,25726.56,25726.56,25726.56,25726.56,-0.002809793383864778,0.0,Silver,SI=F,₹/kg,Precious Metal
2010-04-23,18.18899917602539,18.18899917602539,18.18899917602539,18.18899917602539,1,44.290000915527344,25900.31,25900.31,25900.31,25900.31,0.006753720668445373,0.0,Silver,SI=F,₹/kg,Precious Metal
2010-04-26,18.333999633789062,18.333999633789062,18.333999633789062,18.333999633789062,11,44.25,26083.2,26083.2,26083.2,26083.2,0.007061305443834431,0.0,Silver,SI=F,₹/kg,Precious Metal
2010-04-27,18.115999221801758,18.115999221801758,18.115999221801758,18.115999221801758,3,44.45000076293945,25889.55,25889.55,25889.55,25889.55,-0.007424319101950738,0.0,Silver,SI=F,₹/kg,Precious Metal
2010-04-28,18.10700035095215,18.10700035095215,18.10700035095215,18.10700035095215,44456,44.5,25905.8,25905.8,25905.8,25905.8,0.0006276663750433009,0.0,Silver,SI=F,₹/kg,Precious Metal
2010-04-29,18.548999786376953,18.565000534057617,18.05500030517578,18.09000015258789,21023,44.45000076293945,25852.39,26531.22,25802.38,26508.35,0.02325927012483686,728.8400000000001,Silver,SI=F,₹/kg,Precious Metal
2010-04-30,18.611000061035156,18.764999389648438,18.454999923706055,18.485000610351562,3374,44.25,26298.03,26696.37,26255.35,26477.28,-0.0011720835133081087,441.02000000000044,Silver,SI=F,₹/kg,Precious Metal
2010-05-03,18.812999725341797,18.854999542236328,18.5,18.812999725341797,409,44.400001525878906,26855.39,26915.34,26408.59,26855.39,0.014280545433669856,506.75,Silver,SI=F,₹/kg,Precious Metal
2010-05-04,17.81800079345703,18.81999969482422,17.790000915527344,18.80500030517578,2138,44.54999923706055,26934.66,26956.14,25480.86,25520.97,-0.04968909407012889,1475.2799999999988,Silver,SI=F,₹/kg,Precious Metal
2010-05-05,17.51099967956543,17.834999084472656,17.09000015258789,17.51099967956543,470,44.84999847412109,25250.14,25717.33,24643.08,25250.14,-0.01061205745706384,1074.25,Silver,SI=F,₹/kg,Precious Metal
2010-05-06,17.493000030517578,17.709999084472656,17.260000228881836,17.493000030517578,967,45.459999084472656,25567.26,25884.42,25226.71,25567.26,0.012559138285965998,657.7099999999991,Silver,SI=F,₹/kg,Precious Metal
2010-05-07,18.429000854492188,18.614999771118164,17.479999542236328,18.429000854492188,418,45.417999267578125,26910.4,27182.0,25524.65,26910.4,0.052533591788873846,1657.3499999999985,Silver,SI=F,₹/kg,Precious Metal
2010-05-10,18.530000686645508,18.530000686645508,18.530000686645508,18.530000686645508,173,44.76300048828125,26667.67,26667.67,26667.67,26667.67,-0.009019932814079423,0.0,Silver,SI=F,₹/kg,Precious Metal
2010-05-11,19.27199935913086,19.399999618530273,18.40999984741211,19.27199935913086,167,44.9900016784668,27876.18,28061.32,26629.33,27876.18,0.045317419932075165,1431.989999999998,Silver,SI=F,₹/kg,Precious Metal
2010-05-12,19.639999389648438,19.649999618530273,19.295000076293945,19.639999389648438,116,44.95000076293945,28383.22,28397.67,27884.63,28383.22,0.018189005810695713,513.0399999999972,Silver,SI=F,₹/kg,Precious Metal
2010-05-13,19.47599983215332,19.47599983215332,19.47599983215332,19.47599983215332,85,44.93999862670898,28139.95,28139.95,28139.95,28139.95,-0.00857090914984282,0.0,Silver,SI=F,₹/kg,Precious Metal
2010-05-14,19.20199966430664,19.20199966430664,19.20199966430664,19.20199966430664,170,45.25,27935.44,27935.44,27935.44,27935.44,-0.007267603531633915,0.0,Silver,SI=F,₹/kg,Precious Metal
2010-05-17,18.834999084472656,19.309999465942383,18.799999237060547,18.834999084472656,564,45.52799987792969,27569.86,28265.15,27518.63,27569.86,-0.013086602537851544,746.5200000000004,Silver,SI=F,₹/kg,Precious Metal
2010-05-18,18.854999542236328,18.854999542236328,18.854999542236328,18.854999542236328,108,45.560001373291016,27618.54,27618.54,27618.54,27618.54,0.0017656963074894616,0.0,Silver,SI=F,₹/kg,Precious Metal
2010-05-19,18.090999603271484,18.090999603271484,18.090999603271484,18.090999603271484,9,46.27299880981445,26914.15,26914.15,26914.15,26914.15,-0.025504244612495786,0.0,Silver,SI=F,₹/kg,Precious Metal
2010-05-20,17.694000244140625,17.694000244140625,17.694000244140625,17.694000244140625,31,46.7400016784668,26589.19,26589.19,26589.19,26589.19,-0.012073946232743826,0.0,Silver,SI=F,₹/kg,Precious Metal
2010-05-21,17.631000518798828,17.774999618530273,17.5,17.739999771118164,33,46.917999267578125,26759.84,26812.64,26397.81,26595.42,0.00023430574605698418,414.8299999999981,Silver,SI=F,₹/kg,Precious Metal
2010-05-24,17.98200035095215,17.98200035095215,17.98200035095215,17.98200035095215,48,46.810001373291016,27062.45,27062.45,27062.45,27062.45,0.01756054237910143,0.0,Silver,SI=F,₹/kg,Precious Metal
2010-05-25,17.76300048828125,17.93000030517578,17.565000534057617,17.93000030517578,51,47.47999954223633,27370.42,27370.42,26813.24,27115.49,0.0019599112423303033,557.1799999999967,Silver,SI=F,₹/kg,Precious Metal
2010-05-26,18.29199981689453,18.29199981689453,18.29199981689453,18.29199981689453,140,47.09999847412109,27699.54,27699.54,27699.54,27699.54,0.02153934891089926,0.0,Silver,SI=F,₹/kg,Precious Metal
2010-05-27,18.457000732421875,18.540000915527344,18.174999237060547,18.457000732421875,195,46.720001220703125,27723.91,27848.58,27300.32,27723.91,0.0008797980038657283,548.260000000002,Silver,SI=F,₹/kg,Precious Metal
2010-05-28,18.410999298095703,18.600000381469727,18.3799991607666,18.410999298095703,15,46.29999923706055,27406.2,27687.54,27360.05,27406.2,-0.011459783270108659,327.4900000000016,Silver,SI=F,₹/kg,Precious Metal
2010-06-01,18.540000915527344,18.6299991607666,18.450000762939453,18.540000915527344,18,47.08300018310547,28064.95,28201.19,27928.71,28064.95,0.024036531879647605,272.47999999999956,Silver,SI=F,₹/kg,Precious Metal
2010-06-02,18.304000854492188,18.304000854492188,18.304000854492188,18.304000854492188,11,46.79999923706055,27541.16,27541.16,27541.16,27541.16,-0.018663493075882887,0.0,Silver,SI=F,₹/kg,Precious Metal
2010-06-03,17.920000076293945,17.920000076293945,17.920000076293945,17.920000076293945,19,46.5,26790.54,26790.54,26790.54,26790.54,-0.027254480203448228,0.0,Silver,SI=F,₹/kg,Precious Metal
2010-06-04,17.290000915527344,17.799999237060547,17.290000915527344,17.290000915527344,8,46.86000061035156,26048.8,26817.16,26048.8,26048.8,-0.02768663864184906,768.3600000000006,Silver,SI=F,₹/kg,Precious Metal
2010-06-07,18.152999877929688,18.15999984741211,17.309999465942383,18.152999877929688,49,46.790000915527344,27308.13,27318.66,26039.97,27308.13,0.04834502932956619,1278.6899999999987,Silver,SI=F,₹/kg,Precious Metal
2010-06-08,18.468000411987305,18.468000411987305,17.309999465942383,18.468000411987305,1,46.83000183105469,27805.74,27805.74,26062.24,27805.74,0.0182220459621365,1743.5,Silver,SI=F,₹/kg,Precious Metal
2010-06-09,18.18000030517578,18.299999237060547,18.165000915527344,18.18000030517578,2,46.810001373291016,27360.43,27541.03,27337.86,27360.43,-0.016015038621522093,203.16999999999825,Silver,SI=F,₹/kg,Precious Metal
2010-06-10,18.341999053955078,18.341999053955078,18.341999053955078,18.341999053955078,2,46.75,27568.85,27568.85,27568.85,27568.85,0.00761757033789312,0.0,Silver,SI=F,₹/kg,Precious Metal
2010-06-11,18.222000122070312,18.280000686645508,18.200000762939453,18.222000122070312,2,46.75,27388.49,27475.67,27355.42,27388.49,-0.006542166249226877,120.25,Silver,SI=F,₹/kg,Precious Metal
2010-06-14,18.402000427246094,18.402000427246094,18.402000427246094,18.402000427246094,2,46.400001525878906,27451.97,27451.97,27451.97,27451.97,0.0023177619503667035,0.0,Silver,SI=F,₹/kg,Precious Metal
2010-06-15,18.569000244140625,18.575000762939453,18.200000762939453,18.569000244140625,1,46.400001525878906,27701.1,27710.05,27150.63,27701.1,0.009075122841821548,559.4199999999983,Silver,SI=F,₹/kg,Precious Metal
2010-06-16,18.43199920654297,18.43199920654297,18.43199920654297,18.43199920654297,1,46.40999984741211,27502.64,27502.64,27502.64,27502.64,-0.00716433643429315,0.0,Silver,SI=F,₹/kg,Precious Metal
2010-06-17,18.767000198364258,18.767000198364258,18.549999237060547,18.767000198364258,2,46.09000015258789,27809.42,27809.42,27487.87,27809.42,0.011154565525345994,321.5499999999993,Silver,SI=F,₹/kg,Precious Metal
2010-06-18,19.174999237060547,19.174999237060547,19.174999237060547,19.174999237060547,1,46.0099983215332,28364.69,28364.69,28364.69,28364.69,0.019966975219188443,0.0,Silver,SI=F,₹/kg,Precious Metal
2010-06-21,18.802000045776367,18.802000045776367,18.802000045776367,18.802000045776367,1,45.65999984741211,27601.35,27601.35,27601.35,27601.35,-0.026911628507133356,0.0,Silver,SI=F,₹/kg,Precious Metal
2010-06-22,18.895999908447266,18.895999908447266,18.895999908447266,18.895999908447266,1,46.02000045776367,27958.05,27958.05,27958.05,27958.05,0.012923280926476544,0.0,Silver,SI=F,₹/kg,Precious Metal
2010-06-23,18.45400047302246,18.45400047302246,18.45400047302246,18.45400047302246,1,46.150001525878906,27381.21,27381.21,27381.21,27381.21,-0.02063234023832139,0.0,Silver,SI=F,₹/kg,Precious Metal
2010-06-24,18.731000900268555,18.731000900268555,18.731000900268555,18.731000900268555,5,46.2599983215332,27858.46,27858.46,27858.46,27858.46,0.01742983600797765,0.0,Silver,SI=F,₹/kg,Precious Metal
2010-06-25,19.104999542236328,19.104999542236328,19.104999542236328,19.104999542236328,5,46.150001525878906,28347.14,28347.14,28347.14,28347.14,0.017541529574857995,0.0,Silver,SI=F,₹/kg,Precious Metal
2010-06-28,18.67300033569336,18.67300033569336,18.67300033569336,18.67300033569336,30687,46.09999847412109,27676.14,27676.14,27676.14,27676.14,-0.02367081829066353,0.0,Silver,SI=F,₹/kg,Precious Metal
2010-06-29,18.5939998626709,18.774999618530273,18.3700008392334,18.729999542236328,13683,46.40999984741211,27947.29,28014.44,27410.14,27744.37,0.0024653004356820496,604.2999999999993,Silver,SI=F,₹/kg,Precious Metal
2010-06-30,18.67099952697754,18.770000457763672,18.450000762939453,18.67099952697754,1885,46.400001525878906,27853.26,28000.95,27523.57,27853.26,0.003924760230634261,477.380000000001,Silver,SI=F,₹/kg,Precious Metal
2010-07-01,17.760000228881836,18.65999984741211,17.719999313354492,18.584999084472656,1177,46.40999984741211,27730.94,27842.85,26440.26,26499.94,-0.04858749029736553,1402.5900000000001,Silver,SI=F,₹/kg,Precious Metal
2010-07-02,17.697999954223633,18.079999923706055,17.6200008392334,17.697999954223633,793,46.560001373291016,26492.78,27064.61,26376.02,26492.78,-0.00027018929099464906,688.5900000000001,Silver,SI=F,₹/kg,Precious Metal
2010-07-06,17.83300018310547,18.0,17.600000381469727,17.854999542236328,225,46.59999847412109,26750.76,26968.01,26368.72,26717.8,0.008493634869575883,599.2899999999972,Silver,SI=F,₹/kg,Precious Metal
2010-07-07,17.979000091552734,18.05500030517578,17.55500030517578,17.979000091552734,178,46.95000076293945,27138.86,27253.58,26498.84,27138.86,0.01575953109911743,754.7400000000016,Silver,SI=F,₹/kg,Precious Metal
2010-07-08,17.851999282836914,18.165000915527344,17.739999771118164,17.851999282836914,155,46.650001525878906,26774.97,27244.42,26606.99,26774.97,-0.013408448254642935,637.4299999999967,Silver,SI=F,₹/kg,Precious Metal
2010-07-09,18.05299949645996,18.05299949645996,18.05299949645996,18.05299949645996,97,46.52000045776367,27000.98,27000.98,27000.98,27000.98,0.008441092557713414,0.0,Silver,SI=F,₹/kg,Precious Metal
