date,actual,predicted
2025-07-28,3.0810000896453857,2.9153894702876406
2025-07-29,3.0450000762939453,2.9252934160440485
2025-07-30,3.1059999465942383,2.8743686011608887
2025-07-31,3.0829999446868896,2.96581372502373
2025-08-01,2.931999921798706,2.897454657773749
2025-08-04,3.009999990463257,2.7570681285569067
2025-08-05,3.07699990272522,2.825605492294387
2025-08-06,3.066999912261963,2.9205567785827107
2025-08-07,2.990000009536743,2.903155031495317
2025-08-08,2.9539999961853027,2.8419470879554565
2025-08-11,2.808000087738037,2.77212933319915
2025-08-12,2.828000068664551,2.6781718902156313
2025-08-13,2.8410000801086426,2.6791087549067547
2025-08-14,2.91599988937378,2.6884514949167224
2025-08-15,2.890000104904175,2.7790832754286217
2025-08-18,2.7660000324249268,2.7453724559393837
2025-08-19,2.752000093460083,2.6162068265012266
2025-08-20,2.825999975204468,2.6157288009477204
2025-08-21,2.697999954223633,2.6749963418198233
2025-08-22,2.696000099182129,2.566534073863076
2025-08-25,2.7170000076293945,2.5491025831867575
2025-08-26,2.867000102996826,2.584709318425711
2025-08-27,2.944000005722046,2.762552414191405
2025-08-28,2.996999979019165,2.803425653505097
2025-08-29,3.009000062942505,2.8211955585254946
2025-09-02,3.063999891281128,2.827066288012623
2025-09-03,3.0739998817443848,2.9087378863215134
2025-09-04,3.0480000972747803,2.9064626419553847
2025-09-05,3.0899999141693115,2.8429949249386124
2025-09-08,3.117000102996826,2.878569973334578
2025-09-09,3.0290000438690186,2.9489297992444996
2025-09-10,2.934000015258789,2.853662099079964
2025-09-11,2.940999984741211,2.7857899938501243
2025-09-12,3.0429999828338623,2.7654136983422455
2025-09-15,3.102999925613404,2.869781670871899
2025-09-16,3.0999999046325684,2.9143227655546107
2025-09-17,2.938999891281128,2.8939846132565687
2025-09-18,2.888000011444092,2.744959283699348
2025-09-19,2.805999994277954,2.683464547788695
2025-09-22,2.852999925613404,2.6924815031988802
2025-09-23,2.8580000400543213,2.7123063922412736
2025-09-24,2.9040000438690186,2.7392744505412874
2025-09-25,2.8350000381469727,2.767559890551021
2025-09-26,3.2669999599456787,2.6922819572543437
2025-09-29,3.302999973297119,3.0799983355245497
2025-09-30,3.4760000705718994,3.0999353961125187
2025-10-01,3.441999912261963,3.235770579336472
2025-10-02,3.3239998817443848,3.260979660905169
2025-10-03,3.3570001125335693,3.189161517352597
2025-10-06,3.497999906539917,3.1777666181521136
2025-10-07,3.3329999446868896,3.331934508823336
2025-10-08,3.2690000534057617,3.150462807522011
2025-10-09,3.1059999465942383,3.097371133937502
2025-10-10,3.118000030517578,2.9265422123755074
2025-10-13,3.0280001163482666,2.9264265868393293
2025-10-14,3.0160000324249268,2.8612577865301603
2025-10-15,2.937999963760376,2.8448712182356672
2025-10-16,3.007999897003174,2.8008419615760607
2025-10-17,3.3970000743865967,2.823169372514594
2025-10-20,3.4739999771118164,3.1672289917004512
2025-10-21,3.450000047683716,3.2470156848864486
2025-10-22,3.344000101089477,3.3190764322276562
2025-10-23,3.303999900817871,3.198815398762049
2025-10-24,3.441999912261963,3.1169123359642894
2025-10-27,3.345000028610229,3.2552542389136545
2025-10-28,3.375999927520752,3.2308159858470056
2025-10-29,3.9560000896453857,3.110830514402613
2025-10-30,4.124000072479248,3.6210932649778407
2025-10-31,4.265999794006348,3.536907640877112
2025-11-03,4.3429999351501465,3.7002797864861305
2025-11-04,4.23199987411499,3.828009918830152
2025-11-05,4.35699987411499,3.8458921563278965
2025-11-06,4.315000057220459,3.8416017033884144
2025-11-07,4.3379998207092285,3.7996028626505782
2025-11-10,4.565000057220459,3.8906341186316813
2025-11-11,4.5329999923706055,4.135211528183403
2025-11-12,4.645999908447266,4.031905031754717
2025-11-13,4.565999984741211,4.201268309588464
2025-11-14,4.361000061035156,4.097467826490891
2025-11-17,4.370999813079834,3.9486419856985324
2025-11-18,4.550000190734863,4.0823581424509126
2025-11-19,4.473999977111816,4.188462655724284
2025-11-20,4.579999923706055,4.101799726537998
2025-11-21,4.548999786376953,4.168744994811405
2025-11-24,4.423999786376953,4.0883317350249655
2025-11-25,4.558000087738037,4.031433048916687
2025-11-26,4.849999904632568,4.157846017810516
2025-11-28,4.921000003814697,4.402698959762269
2025-12-01,4.840000152587891,4.389679811866959
2025-12-02,4.994999885559082,4.329908096579804
2025-12-03,5.063000202178955,4.447880063374135
2025-12-04,5.289000034332275,4.538378512831925
2025-12-05,4.912000179290772,4.6979906868083
2025-12-08,4.573999881744385,4.360776751400061
2025-12-09,4.59499979019165,4.042926254705185
2025-12-10,4.230999946594238,4.1077829637436745
2025-12-11,4.11299991607666,3.7710069785765223
2025-12-12,4.01200008392334,3.7267014913990244
2025-12-15,3.885999917984009,3.7515617376852486
2025-12-16,4.02400016784668,3.645540360853384
2025-12-17,3.9079999923706055,3.7231604304224755
2025-12-18,3.983999967575073,3.626523677692176
2025-12-19,3.964999914169312,3.6396793643534244
2025-12-22,4.4079999923706055,3.601020098652896
2025-12-23,4.242000102996826,3.8614191633146553
2025-12-24,4.366000175476074,3.8032166987669807
2025-12-26,4.686999797821045,3.7508084730728117
2025-12-29,3.971999883651733,3.969758872960977
2025-12-30,3.686000108718872,3.5354498021558802
2025-12-31,3.618000030517578,3.430245689281227
2026-01-02,3.5230000019073486,3.33558835226969
2026-01-05,3.3499999046325684,3.279684451359276
2026-01-06,3.525000095367432,3.1466357052366627
2026-01-07,3.407000064849853,3.318245761368832
2026-01-08,3.1689999103546143,3.178175533013962
2026-01-09,3.4089999198913574,3.016948121878625
2026-01-12,3.4189999103546143,3.2150727784733464
2026-01-13,3.119999885559082,3.185638281348052
2026-01-14,3.128000020980835,2.9233237851703056
2026-01-15,3.102999925613404,2.9035827134491283
2026-01-16,3.9070000648498535,2.865064294393583
2026-01-20,4.875,3.469673066319595
2026-01-21,5.045000076293945,3.7414490339309268
2026-01-22,5.275000095367432,4.017083075435864
2026-01-23,6.800000190734863,4.23208984596079
2026-01-26,6.953999996185303,5.409977373579024
2026-01-27,7.460000038146973,5.21467987882183
2026-01-28,3.9179999828338623,5.521933981887742
2026-01-29,4.354000091552734,3.4946203953083215
2026-01-30,3.236999988555908,3.780781350614623
2026-02-02,3.311000108718872,3.015627682583405
2026-02-03,3.4649999141693115,3.1093425278520725
2026-02-04,3.509000062942505,3.170021743876787
2026-02-05,3.421999931335449,3.240877458366202
2026-02-06,3.138000011444092,3.1792927146539727
2026-02-09,3.115000009536743,3.0249988602858564
2026-02-10,3.1589999198913574,2.8705735529534864
2026-02-11,3.2170000076293945,2.896378971030115
2026-02-12,3.243000030517578,2.929306902004789
2026-02-13,3.0309998989105225,2.9758792726398973
2026-02-17,3.010999917984009,2.7689500614018523
2026-02-18,2.996000051498413,2.8107412275495878
2026-02-19,3.046999931335449,2.793895101799125
2026-02-20,2.984999895095825,2.9327471013069966
2026-02-23,2.914999961853028,2.8819603618868372
2026-02-24,2.969000101089477,2.791503181393877
2026-02-25,2.82699990272522,2.903472178393643
2026-02-26,2.858999967575073,2.6883850921646215
2026-02-27,2.9600000381469727,2.6612553261417373
2026-03-02,3.053999900817871,2.8371223846960767
2026-03-03,2.9170000553131104,2.8940668862809478
2026-03-04,3.003000020980835,2.7476585654758794
2026-03-05,3.186000108718872,2.8377557025279083
2026-03-06,3.119999885559082,2.964032701090059
2026-03-09,3.0199999809265137,2.9080379365689333
2026-03-10,3.2090001106262207,2.846586901742104
2026-03-11,3.2330000400543213,2.9619154050736105
2026-03-12,3.13100004196167,2.9439150015769924
2026-03-13,3.0230000019073486,2.8083176515508104
2026-03-16,3.032999992370605,2.7462087872096124
2026-03-17,3.065000057220459,2.7489664628580446
2026-03-18,3.16599988937378,2.8211662487197686
2026-03-19,3.095000028610229,2.9015202462654557
2026-03-20,2.8910000324249268,2.8763778922986094
2026-03-23,2.943000078201294,2.701595409904081
2026-03-24,2.95199990272522,2.7066226840450094
2026-03-25,2.999000072479248,2.7484607006860857
2026-03-26,3.095000028610229,2.7819322400506614
2026-03-27,2.88700008392334,2.8976616863499487
2026-03-30,2.884000062942505,2.7271699016990203
2026-03-31,2.819000005722046,2.7386030662531793
2026-04-01,2.799999952316284,2.625854621711264
2026-04-02,2.811000108718872,2.620527559359332
2026-04-06,2.869999885559082,2.6109875730767262
2026-04-07,2.7239999771118164,2.6287641350793804
2026-04-08,2.6700000762939453,2.540845941193637
2026-04-09,2.6480000019073486,2.506002489763127
2026-04-10,2.627000093460083,2.4626653491276422
2026-04-13,2.5989999771118164,2.4773056815861443
2026-04-14,2.609999895095825,2.4588135345547344
2026-04-15,2.6470000743865967,2.44532328680915
2026-04-16,2.674000024795532,2.5284307772693517
2026-04-17,2.688999891281128,2.572909244720286
2026-04-20,2.697000026702881,2.5686189297905435
2026-04-21,2.7219998836517334,2.574970772165164
2026-04-22,2.614000082015991,2.5937224112720836
2026-04-23,2.5230000019073486,2.535466428264521
2026-04-24,2.549999952316284,2.410679422761696
2026-04-27,2.559000015258789,2.4339319548851917
2026-04-28,2.6470000743865967,2.4553838240174817
2026-04-29,2.7669999599456787,2.4999082096908767
2026-04-30,2.7799999713897705,2.633815983407403
2026-05-01,2.867000102996826,2.578063947668419
2026-05-04,2.7880001068115234,2.676792484301845
2026-05-05,2.7300000190734863,2.5874368492188826
2026-05-06,2.7690000534057617,2.5883222355981657
2026-05-07,2.756999969482422,2.632483648279252
2026-05-08,2.9100000858306885,2.62225130337479
2026-05-11,2.8429999351501465,2.77588699860284
2026-05-12,2.864000082015991,2.67432976982334
2026-05-13,2.8940000534057617,2.739075382267778
2026-05-14,2.9600000381469727,2.7431821898667588
2026-05-15,3.0239999294281006,2.788238392502882
2026-05-18,3.114000082015991,2.840778851445229
2026-05-19,3.003999948501587,2.8737664527763767
2026-05-20,3.0179998874664307,2.8248370030829166
2026-05-21,2.907000064849853,2.873360644732846
2026-05-22,2.8940000534057617,2.732910562754011
2026-05-26,3.039999961853028,2.7544245653111425
2026-05-27,3.2850000858306885,2.868199974875311
2026-05-28,3.289999961853028,3.061653742465797
2026-05-29,3.178999900817871,3.0525333860432324
2026-06-01,3.1670000553131104,2.995988466014247
2026-06-02,3.21399998664856,2.967863385008032
2026-06-03,3.3359999656677246,2.9791215044867463
2026-06-04,3.2290000915527344,3.098644370779269
2026-06-05,3.1470000743865967,3.020135080127204
2026-06-08,3.140000104904175,2.93233785362024
2026-06-09,3.184999942779541,2.9142802040360474
2026-06-10,3.086999893188477,2.9711089446547314
2026-06-11,3.119999885559082,2.877102431044874
2026-06-12,3.1470000743865967,2.9078947588724553
2026-06-15,3.239000082015991,2.9345342962558187
2026-06-16,3.1449999809265137,3.0477556468705873
2026-06-17,3.2330000400543213,2.948137152279195
2026-06-18,3.253000020980835,3.0227982506388513
2026-06-22,3.1470000743865967,3.0414658273915003
2026-06-23,3.220999956130981,2.9143717461323093
2026-06-24,3.3429999351501465,3.0151574273975643
2026-06-25,3.2309999465942383,3.1468800071619287
2026-06-26,3.180999994277954,2.965966539288425
2026-06-29,3.275000095367432,3.004442343663149
2026-06-30,3.220000028610229,3.120677197278575
2026-07-01,3.196000099182129,2.983976927639465
2026-07-02,3.244999885559082,2.982883341232079
2026-07-06,3.265000104904175,3.0589645078943293
2026-07-07,3.211999893188477,3.0567094690001917
2026-07-08,3.01200008392334,3.04654232280363
2026-07-09,2.940000057220459,2.8263989382609154
2026-07-10,2.8970000743865967,2.766019207517484
2026-07-13,2.9040000438690186,2.7220557513644525
2026-07-14,2.924000024795532,2.7774918902725148
2026-07-15,2.8580000400543213,2.787141506806938
2026-07-16,2.9110000133514404,2.7028044909517144
2026-07-17,2.859999895095825,2.7406162904163924
2026-07-20,2.865000009536743,2.702532670554546
2026-07-21,2.924999952316284,2.7108719659781726
2026-07-22,2.91599988937378,2.7938865431666
2026-07-23,2.871000051498413,2.78270858361175
2026-07-24,2.7669999599456787,2.752088954731167
2026-07-27,2.6619999408721924,2.624379801041857
2026-07-28,2.7249999046325684,2.526241777490692
2026-07-29,2.757999897003174,2.588301656686622
2026-07-30,2.746999979019165,2.610278295161049
2026-07-31,2.7809998989105225,2.574344636451852
2026-08-03,2.681999921798706,2.6156343637989554
2026-08-04,2.687999963760376,2.564391014048306
2026-08-05,2.640000104904175,2.5629893367345145
2026-08-06,2.6619999408721924,2.5339953813730447
2026-08-07,2.7939999103546143,2.525121021867328
2026-08-10,2.7669999599456787,2.623343872880264
2026-08-11,2.803999900817871,2.606358130928599
2026-08-12,2.726999998092652,2.650587477743893
2026-08-13,2.7330000400543213,2.5612029026766807
