date,actual,predicted
2024-08-09,4.054999828338623,3.948616228622843
2024-08-12,4.035999774932861,4.024132960848302
2024-08-13,4.025000095367432,4.062722198689659
2024-08-14,4.138999938964844,4.017537814388154
2024-08-15,4.127500057220459,4.110614879448388
2024-08-16,4.166500091552734,4.116883038713716
2024-08-19,4.149499893188477,4.129238186443886
2024-08-20,4.18149995803833,4.102838865842171
2024-08-21,4.140999794006348,4.105718089389794
2024-08-22,4.194499969482422,4.095309317367213
2024-08-23,4.21150016784668,4.139850111936353
2024-08-26,4.230500221252441,4.135772909891686
2024-08-27,4.144999980926514,4.147948441152888
2024-08-28,4.147500038146973,4.105402420447515
2024-08-29,4.144999980926514,4.11819153824347
2024-08-30,4.0320000648498535,4.100354414630686
2024-09-03,4.019499778747559,3.9669546210143207
2024-09-04,4.077499866485596,3.9570135354668747
2024-09-05,4.014500141143799,4.021151277876951
2024-09-06,4.084499835968018,3.994795753118666
2024-09-09,4.040500164031982,4.033582531025861
2024-09-10,4.083000183105469,4.029668488666452
2024-09-11,4.132999897003174,4.036072194818941
2024-09-12,4.175000190734863,4.074397438503795
2024-09-13,4.2129998207092285,4.163132367283307
2024-09-16,4.213500022888184,4.169253026974877
2024-09-17,4.23799991607666,4.202235238478816
2024-09-18,4.285999774932861,4.21024910963956
2024-09-19,4.281499862670898,4.269647908699302
2024-09-20,4.289000034332275,4.261809838168528
2024-09-23,4.429500102996826,4.244152516792765
2024-09-24,4.427999973297119,4.353175555965163
2024-09-25,4.580999851226807,4.370859082059543
2024-09-26,4.540999889373779,4.510956147267662
2024-09-27,4.495999813079834,4.484784542617737
2024-09-30,4.5355000495910645,4.41992256656891
2024-10-01,4.5960001945495605,4.434096741882651
2024-10-02,4.501999855041504,4.489711937899421
2024-10-03,4.522500038146973,4.412315994154668
2024-10-04,4.519000053405762,4.463485967821272
2024-10-07,4.412000179290772,4.465698401492039
2024-10-08,4.355000019073486,4.3685654207775295
2024-10-09,4.385000228881836,4.302036871190408
2024-10-10,4.451499938964844,4.326759781575926
2024-10-11,4.363500118255615,4.365243948635475
2024-10-14,4.30049991607666,4.327830240073739
2024-10-15,4.331500053405762,4.27902953810346
2024-10-16,4.286499977111816,4.315403564116303
2024-10-17,4.3460001945495605,4.263150717349652
2024-10-18,4.322999954223633,4.299174142530618
2024-10-21,4.3480000495910645,4.290024789407693
2024-10-22,4.304500102996826,4.322973054634421
2024-10-23,4.319499969482422,4.273192105125236
2024-10-24,4.339499950408936,4.2941632031567405
2024-10-25,4.331999778747559,4.304661564965827
2024-10-28,4.332499980926514,4.294842712975529
2024-10-29,4.327499866485596,4.281166623951072
2024-10-30,4.313499927520752,4.302193238278627
2024-10-31,4.347499847412109,4.2565996237083
2024-11-01,4.4070000648498535,4.27202818457803
2024-11-04,4.450500011444092,4.322460424396723
2024-11-05,4.222499847412109,4.364487313864083
2024-11-06,4.409999847412109,4.191053637151871
2024-11-07,4.286499977111816,4.33606101668663
2024-11-08,4.210999965667725,4.2395565300212565
2024-11-11,4.119500160217285,4.196568666252794
2024-11-12,4.065999984741211,4.157639626849236
2024-11-13,4.072999954223633,4.1263180226193095
2024-11-14,4.051000118255615,4.111294428795036
2024-11-15,4.107999801635742,4.071522205843349
2024-11-18,4.130000114440918,4.1039480493003895
2024-11-19,4.143499851226807,4.109245133878045
2024-11-20,4.11299991607666,4.1213499833785265
2024-11-21,4.073999881744385,4.068629922141675
2024-11-22,4.09149980545044,4.069383250753018
2024-11-25,4.039000034332275,4.072638282773483
2024-11-26,4.066999912261963,4.037313944803327
2024-11-27,4.08050012588501,4.049115837047893
2024-11-29,4.075500011444092,4.067299815997044
2024-12-02,4.145999908447266,4.07233165996141
2024-12-03,4.142000198364258,4.130145306662556
2024-12-04,4.135000228881836,4.12728930711041
2024-12-05,4.138500213623047,4.095778357227213
2024-12-06,4.223499774932861,4.106408666925914
2024-12-09,4.223499774932861,4.197197995032549
2024-12-10,4.214000225067139,4.191894966364378
2024-12-11,4.195000171661377,4.173500300300109
2024-12-12,4.14900016784668,4.169951652744281
2024-12-13,4.143499851226807,4.138125712360769
2024-12-16,4.09149980545044,4.135703242370393
2024-12-17,4.099999904632568,4.09246173404836
2024-12-18,4.020500183105469,4.090633696016255
2024-12-19,4.040999889373779,4.021406429192387
2024-12-20,4.0229997634887695,4.054686984528697
