date,actual,predicted
2025-04-21,32.880001068115234,31.37494048531053
2025-04-22,33.518001556396484,31.594151912752814
2025-04-23,33.48199844360352,31.966784141975786
2025-04-24,32.98899841308594,31.984039552426935
2025-04-25,32.9900016784668,31.722224723768434
2025-04-28,33.275001525878906,31.700573681168443
2025-04-29,32.53099822998047,31.8565021360586
2025-04-30,32.18899917602539,31.455154823809224
2025-05-01,31.98900032043457,31.258090243539765
2025-05-02,32.20500183105469,31.153487412188866
2025-05-05,33.112998962402344,31.279873798046793
2025-05-06,32.53099822998047,31.81070975029088
2025-05-07,32.37799835205078,31.481412530280686
2025-05-08,32.67599868774414,31.371977175239493
2025-05-09,32.38800048828125,31.542036411066174
2025-05-12,32.86800003051758,31.388630938035057
2025-05-13,32.22600173950195,31.657421239153763
2025-05-14,32.48099899291992,31.28336876839854
2025-05-15,32.15800094604492,31.440365299575134
2025-05-16,32.3129997253418,31.25157560354908
2025-05-19,32.97999954223633,31.353270986651815
2025-05-20,33.4630012512207,31.656667617922576
2025-05-21,33.047000885009766,31.93876571872455
2025-05-22,33.44200134277344,31.685471506937578
2025-05-23,33.145999908447266,31.93235019062697
2025-05-27,33.0,31.817379803722027
2025-05-28,33.28300094604492,31.716072731009852
2025-05-29,32.891998291015625,31.867341784332275
2025-05-30,34.5629997253418,31.668573862442123
2025-06-02,34.50299835205078,32.60819867570939
2025-06-03,34.51900100708008,32.55682199030308
2025-06-04,35.68899917602539,32.56224615655421
2025-06-05,36.025001525878906,33.22414601403982
2025-06-06,36.6879997253418,33.40998424938285
2025-06-09,36.54199981689453,33.677073100709265
2025-06-10,36.16600036621094,33.70860734496094
2025-06-11,36.2130012512207,33.501130946071086
2025-06-12,36.28099822998047,33.51467645475355
2025-06-13,36.37900161743164,33.56615352768217
2025-06-16,37.09000015258789,33.485882353128545
2025-06-17,36.86600112915039,33.93937620672209
2025-06-18,35.97600173950195,33.85248982284031
2025-06-20,36.15299987792969,33.3171735181925
2025-06-23,35.70100021362305,33.20745176072069
2025-06-24,36.084999084472656,33.240274028575875
2025-06-25,36.58599853515625,33.41821150733633
2025-06-26,36.0369987487793,33.730425581002265
2025-06-27,35.85200119018555,33.467312103752676
2025-06-30,36.08200073242188,33.33391215395789
2025-07-01,36.42599868774414,33.37084458191926
2025-07-02,36.78400039672852,33.63316490199254
2025-07-03,36.775001525878906,33.812096571642954
2025-07-04,36.6150016784668,33.84499585866452
2025-07-07,36.47200012207031,33.75345233601152
2025-07-08,36.35100173950195,33.6550545739077
2025-07-09,37.03799819946289,33.57589470211896
2025-07-10,38.67599868774414,33.83630717821637
2025-07-11,38.46200180053711,34.658476017127114
2025-07-14,37.83399963378906,34.692870970000016
2025-07-15,37.85300064086914,34.44955112311647
2025-07-16,38.055999755859375,34.44807525501327
2025-07-17,38.22299957275391,34.54704535621945
2025-07-18,39.10100173950195,34.663245047225466
2025-07-21,39.31999969482422,35.114482430755125
2025-07-22,39.27799987792969,35.23659755976656
2025-07-23,39.02099990844727,35.25294463828041
2025-07-24,38.16699981689453,35.09885052978122
2025-07-25,38.0260009765625,34.63912372927534
2025-07-28,38.08399963378906,34.566199655176206
2025-07-29,37.56600189208984,34.599592783129104
2025-07-30,36.55199813842773,34.30504841981228
2025-07-31,36.7869987487793,33.830037777469045
2025-08-01,37.19200134277344,33.90149315625382
2025-08-04,37.6870002746582,34.12341946587467
2025-08-05,37.76599884033203,34.37579955792068
2025-08-06,38.15800094604492,34.4432609669936
2025-08-07,38.41699981689453,34.652662403579804
2025-08-08,37.6619987487793,34.79725480518124
2025-08-11,37.89899826049805,34.33194243255076
2025-08-12,38.499000549316406,34.34125511224864
2025-08-13,37.98199844360352,34.627904617761615
2025-08-14,37.89400100708008,34.5551513862343
2025-08-15,37.95100021362305,34.51705396967103
2025-08-18,37.26100158691406,34.562865492533966
2025-08-19,37.70500183105469,34.1443802724734
2025-08-20,38.027000427246094,34.37521094214327
2025-08-21,39.00299835205078,34.48774155615598
2025-08-22,38.67699813842773,35.016470520770156
2025-08-25,38.58200073242188,34.95956290044053
2025-08-26,38.68899917602539,34.888093671177444
2025-08-27,39.18999862670898,34.9359777908854
2025-08-28,40.20000076293945,35.0322260487795
2025-08-29,41.07099914550781,35.38624158208697
2025-09-02,41.54199981689453,35.93874944710339
2025-09-03,40.9109992980957,36.10210212719501
2025-09-04,41.07400131225586,36.21421802234055
2025-09-05,41.42599868774414,36.155320446165206
2025-09-08,40.87799835205078,36.170638741523064
2025-09-09,41.132999420166016,36.13095589794937
2025-09-10,41.696998596191406,36.14540631674316
2025-09-11,42.387001037597656,36.135305205824125
2025-09-12,42.516998291015625,36.539308361150916
2025-09-15,42.47100067138672,36.49061566924753
2025-09-16,41.72200012207031,36.91356531584351
2025-09-17,41.70700073242188,36.61635383169281
2025-09-18,42.5359992980957,36.53941608913676
2025-09-19,43.79899978637695,36.52216470979183
2025-09-22,44.19200134277344,37.20745547693375
2025-09-23,43.777000427246094,37.4635828802757
2025-09-24,44.696998596191406,37.80233013061084
2025-09-25,46.22100067138672,37.71328965068551
2025-09-26,46.61199951171875,38.07133171319073
2025-09-29,46.25299835205078,38.37729398155499
2025-09-30,47.290000915527344,39.048555131460475
2025-10-01,46.0,38.9109638838505
2025-10-02,47.59700012207031,38.80984611591292
2025-10-03,48.08200073242188,39.358610255356474
2025-10-06,47.17900085449219,39.634587978589664
2025-10-07,48.65599822998047,39.31196686681456
2025-10-08,46.84999847412109,39.4818942314362
2025-10-09,46.9379997253418,39.45020590676364
2025-10-10,50.130001068115234,38.75306469921673
2025-10-13,50.31399917602539,40.40239789055266
2025-10-14,51.073001861572266,40.208720903191235
2025-10-15,53.02299880981445,40.54454433167122
2025-10-16,49.86399841308594,40.840229629223835
2025-10-17,51.11899948120117,40.25544244584183
2025-10-20,47.45000076293945,39.83673083495364
2025-10-21,47.46099853515625,39.77340978302169
2025-10-22,48.48199844360352,38.31877872472221
2025-10-23,48.37699890136719,39.50054049323893
2025-10-24,46.5620002746582,40.34911380872327
2025-10-27,47.125,39.170321329144
2025-10-28,47.72100067138672,38.80467524078502
2025-10-29,48.428001403808594,39.354153536084915
2025-10-30,47.99399948120117,39.45018651133576
2025-10-31,47.88800048828125,40.09554243086399
2025-11-03,47.130001068115234,40.098637039774474
2025-11-04,47.86299896240234,39.591869035726916
2025-11-05,47.79399871826172,39.67848572004739
2025-11-06,48.016998291015625,39.997380534909695
2025-11-07,50.17699813842773,39.968208731397205
2025-11-10,50.61800003051758,40.29000457864002
2025-11-11,53.33200073242188,40.61817069728577
2025-11-12,53.07400131225586,41.29275434766625
2025-11-13,50.59000015258789,41.19192327482604
2025-11-14,50.625,41.266725824906224
2025-11-17,50.45000076293945,40.917197118265506
2025-11-18,50.790000915527344,41.54410909878215
2025-11-19,50.24700164794922,40.587860141251326
2025-11-20,49.87300109863281,41.3903437587027
2025-11-21,50.29499816894531,40.651336654815765
2025-11-24,50.93399810791016,40.22223393924378
2025-11-25,52.91600036621094,40.83043979969807
2025-11-26,56.44599914550781,41.536085765293045
2025-11-28,58.417999267578125,41.85679689093567
2025-12-01,57.983001708984375,42.91143913969712
2025-12-02,57.92100143432617,43.756165454821065
2025-12-03,56.84700012207031,43.12350544655567
2025-12-04,58.422000885009766,43.89720923606726
2025-12-05,57.77899932861328,43.10846845070303
2025-12-08,60.16899871826172,44.08506168181998
2025-12-09,60.37900161743164,44.426574198156274
2025-12-10,63.92900085449219,44.080085638631104
2025-12-11,61.36199951171875,45.96239577038744
2025-12-12,62.93999862670898,46.20266921254013
2025-12-15,62.70000076293945,45.5204802382089
2025-12-16,66.23699951171875,46.74440820652452
2025-12-17,64.59200286865234,47.788838397760266
2025-12-18,66.84500122070312,47.209807875883705
2025-12-19,67.90599822998047,48.089306370976644
2025-12-22,70.48500061035156,48.389750053706194
2025-12-23,71.03099822998047,49.25698481139463
2025-12-24,76.48600006103516,49.52212659136793
2025-12-26,69.85600280761719,52.26335343405982
2025-12-29,77.3740005493164,49.956908060059924
2025-12-30,70.13400268554688,52.09394625061567
2025-12-31,70.55599975585938,51.74913230370732
2026-01-02,76.16400146484375,49.534015181082424
2026-01-05,80.52999877929688,52.09845248673363
2026-01-06,77.13500213623047,54.330502178839794
2026-01-07,74.71600341796875,52.77411427305958
2026-01-08,78.88400268554688,53.63523863889044
2026-01-09,84.61000061035156,53.63977445420986
2026-01-12,85.87699890136719,55.999292973247535
2026-01-13,90.86900329589844,56.76332703017786
2026-01-14,91.8759994506836,58.771308555082726
2026-01-15,88.09100341796875,58.961093744754685
2026-01-16,94.20600128173828,58.28462671537321
2026-01-20,92.20999908447266,61.087481596035836
2026-01-21,95.97599792480467,61.3873018748171
2026-01-22,100.9250030517578,61.69004756586483
2026-01-23,115.08000183105467,64.96336015941557
2026-01-26,105.52300262451172,70.42060784681587
2026-01-27,113.11100006103516,66.74951500261005
2026-01-28,114.03700256347656,69.310837269426
2026-01-29,78.29000091552734,69.81352735386515
2026-01-30,76.77799987792969,55.38589148759894
2026-02-02,83.04199981689453,53.83114855656305
2026-02-03,84.16500091552734,56.65279021179315
2026-02-04,76.52899932861328,56.03622087054798
2026-02-05,76.73500061035156,54.20161848178742
2026-02-06,82.06500244140625,53.062413879409746
2026-02-09,80.21800231933594,56.23317339851346
2026-02-10,83.75399780273438,56.92081025282455
2026-02-11,75.5459976196289,57.47509053748803
2026-02-12,77.85099792480469,54.54784125874578
2026-02-13,73.4469985961914,54.49270773347326
2026-02-17,77.50900268554688,53.731375651629264
2026-02-18,77.56500244140625,53.838438467598564
2026-02-19,82.28299713134766,53.79199622726789
2026-02-20,86.52300262451172,57.075529983876464
2026-02-23,87.45700073242188,58.33041653562247
2026-02-24,90.93900299072266,57.83772078844773
2026-02-25,86.99800109863281,59.69734429246061
2026-02-26,92.68199920654295,59.412954229799695
2026-02-27,88.28399658203125,60.097097248575096
2026-03-02,82.9229965209961,60.61493452773471
2026-03-03,82.63300323486328,57.69278793281653
2026-03-04,81.68699645996094,57.174270763957345
2026-03-05,83.81600189208984,58.509351247541964
2026-03-06,84.03199768066406,56.833463355925524
2026-03-09,89.08300018310547,57.5246837032605
2026-03-10,85.06500244140625,59.272375230958914
2026-03-11,84.66999816894531,58.927667428712766
2026-03-12,80.91400146484375,58.657953165638915
2026-03-13,80.26300048828125,58.402716130125015
2026-03-16,79.52999877929688,57.333532618665004
2026-03-17,77.23799896240234,56.278932349271216
2026-03-18,70.9020004272461,56.281805108425274
2026-03-19,69.36000061035156,52.1866248596714
2026-03-20,69.04900360107422,52.021518190860625
2026-03-23,69.27400207519531,51.48470561560562
2026-03-24,72.36100006103516,51.133417790684284
2026-03-25,67.6709976196289,52.420988333062375
2026-03-26,69.54499816894531,50.973515123231806
2026-03-27,70.3239974975586,50.33966368435229
2026-03-30,74.69000244140625,50.6693025721645
2026-03-31,75.86699676513672,52.62178394571377
2026-04-01,72.73500061035156,51.62175689698083
2026-04-02,72.66100311279297,52.63151906920069
2026-04-06,71.82599639892578,52.666099087210924
2026-04-07,75.2239990234375,53.40806075939683
2026-04-08,76.2770004272461,52.77796955107223
2026-04-09,76.3239974975586,53.86069034497856
2026-04-10,75.52300262451172,53.81892617709882
2026-04-13,79.39099884033203,54.55619015214249
2026-04-14,79.49099731445312,55.06599260698951
2026-04-15,78.60600280761719,55.49661516129612
2026-04-16,81.73799896240234,56.33250806616941
2026-04-17,79.95099639892578,55.96697915427604
2026-04-20,76.41100311279297,57.71609884467751
2026-04-21,77.89299774169922,55.23216076904099
2026-04-22,75.46499633789062,55.44690713860784
2026-04-23,76.38300323486328,55.236587928501166
2026-04-24,75.00299835205078,54.73278708998164
2026-04-27,73.20500183105469,54.51088096234052
2026-04-28,71.56900024414062,54.18769420892686
2026-04-29,73.53399658203125,53.298023947001305
2026-04-30,75.95099639892578,53.3714236048808
2026-05-01,73.0719985961914,52.832827230142364
2026-05-04,73.10800170898438,53.071247913310366
2026-05-05,76.81099700927734,52.026979188489804
2026-05-06,79.70099639892578,53.45877613758045
2026-05-07,80.3949966430664,55.67713677880223
2026-05-08,85.48500061035156,55.171568470389346
2026-05-11,85.12999725341797,57.44039444494605
2026-05-12,88.88800048828125,56.8151416518963
2026-05-13,84.91200256347656,58.64632850582192
2026-05-14,77.16100311279297,59.31562341734835
2026-05-15,77.072998046875,55.55653719088794
2026-05-18,74.8280029296875,53.453642160641145
2026-05-19,75.85099792480469,53.682222354783995
2026-05-20,76.41400146484375,53.245662389141955
2026-05-21,75.89299774169922,53.94357433573163
2026-05-22,76.30500030517578,55.03047499521838
2026-05-26,74.5989990234375,55.18701571798311
2026-05-27,75.6449966430664,54.81949289926741
2026-05-28,75.61599731445312,54.406606453562986
2026-05-29,75.00700378417969,55.40496165593181
2026-06-01,75.31099700927734,55.151898246362926
2026-06-02,73.47599792480469,54.15757260878513
2026-06-03,73.77899932861328,54.16554419404977
2026-06-04,68.94300079345703,53.30412255251484
2026-06-05,68.42500305175781,51.78912973929046
2026-06-08,65.09400177001953,51.519445532031064
2026-06-09,64.5989990234375,49.7464975069238
2026-06-10,63.8849983215332,49.55112074448152
2026-06-11,67.85900115966797,49.11989219390459
2026-06-12,70.06600189208984,50.44567729033808
2026-06-15,69.89900207519531,51.44029545497987
2026-06-16,70.69599914550781,51.82613370844295
2026-06-17,66.25499725341797,50.856321163229715
2026-06-18,65.5270004272461,50.042296687704265
2026-06-22,62.02000045776367,49.97789332441663
2026-06-23,58.05199813842773,47.99176369407601
2026-06-24,58.34799957275391,45.68757610859497
2026-06-25,59.21699905395508,45.87880294817972
2026-06-26,58.17499923706055,46.35972903875499
2026-06-29,59.47700119018555,45.995695269986555
2026-06-30,60.084999084472656,46.16407814408934
2026-07-01,60.64300155639648,45.32558105411521
2026-07-02,61.91999816894531,46.053486143807355
2026-07-06,60.930999755859375,46.827099667938704
2026-07-07,58.16400146484375,47.532355800956196
2026-07-08,60.37799835205078,46.027532184987464
2026-07-09,59.80899810791016,46.17035194338624
2026-07-10,57.63399887084961,46.91551455318282
2026-07-13,58.77199935913086,45.62060016662749
2026-07-14,57.11000061035156,45.52264195159052
2026-07-15,55.89799880981445,45.3674189076478
2026-07-16,56.03799819946289,44.75991102230647
2026-07-17,56.80199813842773,44.25883666254624
2026-07-20,58.834999084472656,44.42472823025257
2026-07-21,60.01900100708008,45.39231776464756
2026-07-22,57.79800033569336,46.51882084586293
2026-07-23,58.65599822998047,45.731529824896754
2026-07-24,58.47200012207031,45.813638084673215
2026-07-27,57.29600143432617,46.117785641125835
2026-07-28,57.86299896240234,45.51642452205828
2026-07-29,58.81499862670898,45.69111285291953
2026-07-30,57.59099960327149,45.59853066843885
2026-07-31,57.66699981689453,45.681335161336406
2026-08-03,60.055999755859375,45.744508913150824
2026-08-04,62.0989990234375,46.601914713213276
2026-08-05,61.43899917602539,47.50916767086416
2026-08-06,63.33200073242188,47.5149793285898
2026-08-07,65.10600280761719,46.940229815115934
2026-08-10,64.76899719238281,47.46938408595352
2026-08-11,65.55500030517578,48.122249172527205
2026-08-12,64.87300109863281,47.771063584615035
2026-08-13,64.98799896240234,49.13444761528123
2026-08-14,66.12100219726562,48.552243025978875
2026-08-17,63.94100189208984,48.84052193509128
2026-08-18,65.73400115966797,48.71547956571314
2026-08-19,68.0260009765625,48.241110122108786
2026-08-20,69.46600341796875,48.86255970986478
2026-08-21,68.54100036621094,49.95413388858446
2026-08-24,68.63600158691406,50.00940291699172
2026-08-25,67.98999786376953,49.83359720738728
2026-08-26,69.42900085449219,50.0539790345812
2026-08-27,67.78600311279297,50.71753362794749
